21ur-10759,2,2,,,,,,,,,,,,,,,,,,,,,,,
21ur-10767,2,2,,,,,,,,,,,,,,,,,,,,,,,
21ur-5661,14,,,,,,,,,,,,,,,,,,,,,,,,
21ur-9335,7,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6211,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-5778,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-9703,2,6,,,,,,,,,,,,,,,,,,,,,,,
21ur-11109,7,1,0.3,,,,,,,,,,,,,,,,,,,,,,
21ur-15243,8,2,,,,,,,,,,,,,,,,,,,,,,,
21ur-9362,3,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7531,6,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6099,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6616,13,0.5,,,,,,,,,,,,,,,,,,,,,,,
21ur-9048,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7752,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7928,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-9606,4,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6127,6,1,,,,,,,,,,,,,,,,,,,,,,,
21ur-6765,0.1,0.5,12,5,4,11,20,0.5,,,,,,,,,,,,,,,,,
21ur-7464,1,2,1,0.8,,,,,,,,,,,,,,,,,,,,,
21ur-5871,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-10216,16,6,,,,,,,,,,,,,,,,,,,,,,,
21ur-9572,13,7,3,2,1,,,,,,,,,,,,,,,,,,,,
21ur-11812,1,2,,,,,,,,,,,,,,,,,,,,,,,
21ur-13877,1,0.5,0.2,2,,,,,,,,,,,,,,,,,,,,,
21ur-9380,5,40,6,,,,,,,,,,,,,,,,,,,,,,
21ur-10914,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-9121,2,1,,,,,,,,,,,,,,,,,,,,,,,
21ur-12622,1,0.2,,,,,,,,,,,,,,,,,,,,,,,
21ur-6639,0.5,1,,,,,,,,,,,,,,,,,,,,,,,
21ur-5973,16,1,6,,,,,,,,,,,,,,,,,,,,,,
21ur-7573,3,8,,,,,,,,,,,,,,,,,,,,,,,
21ur-9756,5,20,,,,,,,,,,,,,,,,,,,,,,,
21ur-9084,1,2996,,,,,,,,,,,,,,,,,,,,,,,
21ur-14017,0.9,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6860,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-8152,2,3,1,0.8,9,3,7,4,1,0.5,,,,,,,,,,,,,,,
21ur-10907,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-14786,7,,,,,,,,,,,,,,,,,,,,,,,,
21ur-15257,16,1,20,0.5,,,,,,,,,,,,,,,,,,,,,
21ur-10363,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-11085,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-13106,1,1,13,0.5,,,,,,,,,,,,,,,,,,,,,
21ur-10483,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-10920,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7716,0.3,6,,,,,,,,,,,,,,,,,,,,,,,
21ur-13030,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6907,8,3,,,,,,,,,,,,,,,,,,,,,,,
21ur-11102,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7339,9,,,,,,,,,,,,,,,,,,,,,,,,
21ur-12442,0.5,13,,,,,,,,,,,,,,,,,,,,,,,
21ur-7217,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-8130,0.8,,,,,,,,,,,,,,,,,,,,,,,,
21ur-13670,5,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6427,6,,,,,,,,,,,,,,,,,,,,,,,,
21ur-14201,5,,,,,,,,,,,,,,,,,,,,,,,,
21ur-5828,1,6,,,,,,,,,,,,,,,,,,,,,,,
21ur-11474,12,5,2,,,,,,,,,,,,,,,,,,,,,,
21ur-8163,1,0.5,2,0.5,,,,,,,,,,,,,,,,,,,,,
21ur-7131,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-13562,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-9178,0.5,,,,,,,,,,,,,,,,,,,,,,,,
21ur-11760,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-8638,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-9959,9,,,,,,,,,,,,,,,,,,,,,,,,
21ur-8009,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-10788,1,1,6,,,,,,,,,,,,,,,,,,,,,,
21ur-14618,13,,,,,,,,,,,,,,,,,,,,,,,,
21ur-13210,0.2,2,,,,,,,,,,,,,,,,,,,,,,,
21ur-13531,3,,,,,,,,,,,,,,,,,,,,,,,,
21ur-14642,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6040,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-13313,3,144,0.5,67,,,,,,,,,,,,,,,,,,,,,
21ur-13325,7,5,13,,,,,,,,,,,,,,,,,,,,,,
21ur-12722,5,5,5,3,2,1,1,12,,,,,,,,,,,,,,,,,
21ur-6865,0.5,8,1,,,,,,,,,,,,,,,,,,,,,,
21ur-10500,0.5,0.8,,,,,,,,,,,,,,,,,,,,,,,
21ur-11580,1,2,,,,,,,,,,,,,,,,,,,,,,,
21ur-11679,5,5,1,27,5,,,,,,,,,,,,,,,,,,,,
21ur-13318,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-8137,7,2,,,,,,,,,,,,,,,,,,,,,,,
21ur-11493,4,7,,,,,,,,,,,,,,,,,,,,,,,
21ur-13438,28,,,,,,,,,,,,,,,,,,,,,,,,
21ur-12002,4,,,,,,,,,,,,,,,,,,,,,,,,
21ur-11727,3,,,,,,,,,,,,,,,,,,,,,,,,
21ur-13910,5,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7508,44,403,13,1,4,3,40,2,,,,,,,,,,,,,,,,,
21ur-6339,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-13855,0.8,,,,,,,,,,,,,,,,,,,,,,,,
21ur-11949,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-13016,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-11978,5,0.2,,,,,,,,,,,,,,,,,,,,,,,
21ur-9668,9,1,,,,,,,,,,,,,,,,,,,,,,,
21ur-6812,3,0.9,,,,,,,,,,,,,,,,,,,,,,,
21ur-6587,0.2,1,,,,,,,,,,,,,,,,,,,,,,,
21ur-12774,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-9504,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-13538,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6751,1,3,2,,,,,,,,,,,,,,,,,,,,,,
21ur-11242,1,0.5,,,,,,,,,,,,,,,,,,,,,,,
21ur-12379,1,1,6,,,,,,,,,,,,,,,,,,,,,,
21ur-12133,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-12794,7,8,5,,,,,,,,,,,,,,,,,,,,,,
21ur-14006,9,8,1,,,,,,,,,,,,,,,,,,,,,,
21ur-6439,7,,,,,,,,,,,,,,,,,,,,,,,,
21ur-8439,6,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7065,0.6,,,,,,,,,,,,,,,,,,,,,,,,
21ur-8226,4,,,,,,,,,,,,,,,,,,,,,,,,
21ur-11810,6,0.1,13,,,,,,,,,,,,,,,,,,,,,,
21ur-12715,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6257,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-12663,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7488,2,13,,,,,,,,,,,,,,,,,,,,,,,
21ur-14570,2,2,2,3,2,2,1,16,,,,,,,,,,,,,,,,,
21ur-6357,1,2,,,,,,,,,,,,,,,,,,,,,,,
21ur-13755,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-8427,0.6,,,,,,,,,,,,,,,,,,,,,,,,
21ur-14771,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-9601,50,12,0.6,26,4,14,6,4,,,,,,,,,,,,,,,,,
21ur-12084,5,2,5,,,,,,,,,,,,,,,,,,,,,,
21ur-14958,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-5843,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-13751,51,3,0.5,1,3,16,20,0.5,,,,,,,,,,,,,,,,,
21ur-12412,4,,,,,,,,,,,,,,,,,,,,,,,,
21ur-8491,6,24,15,9,5,3,5,13,3,3,,,,,,,,,,,,,,,
21ur-7010,16,7,,,,,,,,,,,,,,,,,,,,,,,
21ur-5884,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-11568,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7157,6,,,,,,,,,,,,,,,,,,,,,,,,
21ur-13183,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-8883,32,3,4,0.7,20,2,0.5,,,,,,,,,,,,,,,,,,
21ur-12800,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7241,8,6,,,,,,,,,,,,,,,,,,,,,,,
21ur-8826,2,1,0.8,2,0.8,5,,,,,,,,,,,,,,,,,,,
21ur-6002,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-5941,6,,,,,,,,,,,,,,,,,,,,,,,,
21ur-8002,13,,,,,,,,,,,,,,,,,,,,,,,,
21ur-14127,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6053,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-15363,17,56,0.9,2,,,,,,,,,,,,,,,,,,,,,
21ur-9099,16,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7854,3,93,57,12,0.9,,,,,,,,,,,,,,,,,,,,
21ur-7186,5,,,,,,,,,,,,,,,,,,,,,,,,
21ur-12913,5,0.5,,,,,,,,,,,,,,,,,,,,,,,
21ur-14358,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-8802,0.2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-11665,7,11,12,3,,,,,,,,,,,,,,,,,,,,,
21ur-7043,31,14,3,48,8,7,0.9,24,247,,,,,,,,,,,,,,,,
21ur-14349,28,13,31,4,2,2,4,1,17,13,,,,,,,,,,,,,,,
21ur-14013,0.5,,,,,,,,,,,,,,,,,,,,,,,,
21ur-10174,6,0.2,2,,,,,,,,,,,,,,,,,,,,,,
21ur-11922,4,3,,,,,,,,,,,,,,,,,,,,,,,
21ur-7639,3,32,,,,,,,,,,,,,,,,,,,,,,,
21ur-5685,0.1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-8272,20,,,,,,,,,,,,,,,,,,,,,,,,
21ur-15336,4,3,,,,,,,,,,,,,,,,,,,,,,,
21ur-9119,0.1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-10961,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7600,3,1,16,10,7,3,1,2,,,,,,,,,,,,,,,,,
21ur-5948,7,,,,,,,,,,,,,,,,,,,,,,,,
21ur-15653,5,,,,,,,,,,,,,,,,,,,,,,,,
21ur-15698,27,,,,,,,,,,,,,,,,,,,,,,,,
21ur-15638,0.6,,,,,,,,,,,,,,,,,,,,,,,,
21ur-12247,2,20,0.5,0.3,16,154,1,,,,,,,,,,,,,,,,,,
21ur-14401,0.3,2,,,,,,,,,,,,,,,,,,,,,,,
21ur-7814,1,2,,,,,,,,,,,,,,,,,,,,,,,
21ur-10432,2,1,,,,,,,,,,,,,,,,,,,,,,,
21ur-8767,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-13295,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6911,12,89,2,17,33,,,,,,,,,,,,,,,,,,,,
21ur-5721,3,2,27,5,7,0.9,,,,,,,,,,,,,,,,,,,
21ur-13832,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-8092,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-9318,2,1,,,,,,,,,,,,,,,,,,,,,,,
21ur-9476,2,1,,,,,,,,,,,,,,,,,,,,,,,
21ur-13100,7,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7778,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-12930,0.2,9,,,,,,,,,,,,,,,,,,,,,,,
21ur-12269,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-14249,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-5478,5,,,,,,,,,,,,,,,,,,,,,,,,
21ur-11274,31,5,4,3,0.8,0.9,4,3,,,,,,,,,,,,,,,,,
21ur-7943,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6966,12,2,,,,,,,,,,,,,,,,,,,,,,,
21ur-14848,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-14505,13,,,,,,,,,,,,,,,,,,,,,,,,
21ur-12639,5,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6692,13,6,,,,,,,,,,,,,,,,,,,,,,,
21ur-13792,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-15147,5,,,,,,,,,,,,,,,,,,,,,,,,
21ur-15080,1,6,11,,,,,,,,,,,,,,,,,,,,,,
21ur-7536,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-15292,0.5,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6201,8,,,,,,,,,,,,,,,,,,,,,,,,
21ur-9685,2,5,,,,,,,,,,,,,,,,,,,,,,,
21ur-14743,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7834,0.2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-14421,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-14637,0.2,1,13,,,,,,,,,,,,,,,,,,,,,,
21ur-8253,5,1,6,,,,,,,,,,,,,,,,,,,,,,
21ur-11953,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6975,2,0.3,7,,,,,,,,,,,,,,,,,,,,,,
21ur-10677,6,27,0.5,0.9,2,4,7,6,0.5,,,,,,,,,,,,,,,,
21ur-12112,1,0.5,,,,,,,,,,,,,,,,,,,,,,,
21ur-9368,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-15622,6,11,2,3,13,7,0.5,,,,,,,,,,,,,,,,,,
21ur-5455,2,17,5,,,,,,,,,,,,,,,,,,,,,,
21ur-15474,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-15617,2,2,,,,,,,,,,,,,,,,,,,,,,,
21ur-13424,9,12,3,1,0.5,1,4,2,2,1,6,2,,,,,,,,,,,,,
21ur-7221,0.5,,,,,,,,,,,,,,,,,,,,,,,,
21ur-13411,5,7,2,3,,,,,,,,,,,,,,,,,,,,,
21ur-12465,32,1,2,1,7,,,,,,,,,,,,,,,,,,,,
21ur-11751,9,,,,,,,,,,,,,,,,,,,,,,,,
21ur-13190,2,1,1,,,,,,,,,,,,,,,,,,,,,,
21ur-10570,1,2,,,,,,,,,,,,,,,,,,,,,,,
21ur-12872,0.2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-15442,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-8478,3,6,,,,,,,,,,,,,,,,,,,,,,,
21ur-7087,2,11,,,,,,,,,,,,,,,,,,,,,,,
21ur-8059,5,2,,,,,,,,,,,,,,,,,,,,,,,
21ur-6273,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-12314,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6565,3,12,2,0.8,0.9,1,3,6,2,,,,,,,,,,,,,,,,
21ur-5910,1,4,0.7,0.2,9,6,3,29,0.5,,,,,,,,,,,,,,,,
21ur-5840,7,2,,,,,,,,,,,,,,,,,,,,,,,
21ur-7455,0.5,13,,,,,,,,,,,,,,,,,,,,,,,
21ur-12662,1,1,7,,,,,,,,,,,,,,,,,,,,,,
21ur-5862,2,1,7,,,,,,,,,,,,,,,,,,,,,,
21ur-10637,2,2,2,,,,,,,,,,,,,,,,,,,,,,
21ur-7407,3,0.3,,,,,,,,,,,,,,,,,,,,,,,
21ur-9749,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-11561,3,40,,,,,,,,,,,,,,,,,,,,,,,
21ur-8298,2,2,,,,,,,,,,,,,,,,,,,,,,,
21ur-6839,5,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6500,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-15064,5,47,60,,,,,,,,,,,,,,,,,,,,,,
21ur-9045,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7042,0.5,0.2,9,0.9,4,3,13,2,,,,,,,,,,,,,,,,,
21ur-9140,11,,,,,,,,,,,,,,,,,,,,,,,,
21ur-11602,0.2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-13351,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-13629,1,1,0.5,,,,,,,,,,,,,,,,,,,,,,
21ur-7575,11,14,14,,,,,,,,,,,,,,,,,,,,,,
21ur-5704,7,,,,,,,,,,,,,,,,,,,,,,,,
21ur-14858,8,7,,,,,,,,,,,,,,,,,,,,,,,
21ur-11927,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-14734,0.7,7,0.5,,,,,,,,,,,,,,,,,,,,,,
21ur-11088,27,1,17,0.9,5,8,27,5,,,,,,,,,,,,,,,,,
21ur-11639,10,5,10,7,2,,,,,,,,,,,,,,,,,,,,
21ur-10406,0.2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7965,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-5754,1,1,0.3,1,,,,,,,,,,,,,,,,,,,,,
21ur-12076,0.2,7,,,,,,,,,,,,,,,,,,,,,,,
21ur-10808,4,,,,,,,,,,,,,,,,,,,,,,,,
21ur-11213,0.3,,,,,,,,,,,,,,,,,,,,,,,,
21ur-11107,3,,,,,,,,,,,,,,,,,,,,,,,,
21ur-10567,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-14457,7,,,,,,,,,,,,,,,,,,,,,,,,
21ur-11824,2,51,16,0.3,,,,,,,,,,,,,,,,,,,,,
21ur-7625,17,0.2,,,,,,,,,,,,,,,,,,,,,,,
21ur-7352,20,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7649,2,5,0.5,7,,,,,,,,,,,,,,,,,,,,,
21ur-14715,4,16,15,1,2,1,27,2,,,,,,,,,,,,,,,,,
21ur-13344,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7319,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6997,1,3,0.5,14,2,18,,,,,,,,,,,,,,,,,,,
21ur-6965,12,3,40,,,,,,,,,,,,,,,,,,,,,,
21ur-10117,4,,,,,,,,,,,,,,,,,,,,,,,,
21ur-5988,5,0.5,1,,,,,,,,,,,,,,,,,,,,,,
21ur-13115,5,10,0.6,,,,,,,,,,,,,,,,,,,,,,
21ur-8982,2,3,2,0.9,,,,,,,,,,,,,,,,,,,,,
21ur-6599,27,0.2,1,6,,,,,,,,,,,,,,,,,,,,,
21ur-7825,10,2,,,,,,,,,,,,,,,,,,,,,,,
21ur-8468,4,0.2,0.7,31,0.5,,,,,,,,,,,,,,,,,,,,
21ur-9273,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-11238,7,,,,,,,,,,,,,,,,,,,,,,,,
21ur-10332,2,7,3,3,,,,,,,,,,,,,,,,,,,,,
21ur-11355,1,4,,,,,,,,,,,,,,,,,,,,,,,
21ur-9747,8,2,3,13,,,,,,,,,,,,,,,,,,,,,
21ur-12745,5,9,0.8,6,,,,,,,,,,,,,,,,,,,,,
21ur-10512,6,,,,,,,,,,,,,,,,,,,,,,,,
21ur-15447,1,6,,,,,,,,,,,,,,,,,,,,,,,
21ur-8645,18,12,5,27,,,,,,,,,,,,,,,,,,,,,
21ur-12738,7,,,,,,,,,,,,,,,,,,,,,,,,
21ur-15529,5,1,,,,,,,,,,,,,,,,,,,,,,,
21ur-13358,0.5,,,,,,,,,,,,,,,,,,,,,,,,
21ur-15386,0.9,,,,,,,,,,,,,,,,,,,,,,,,
21ur-11438,0.8,1,,,,,,,,,,,,,,,,,,,,,,,
21ur-7520,23,1,26,,,,,,,,,,,,,,,,,,,,,,
21ur-12248,105,1,,,,,,,,,,,,,,,,,,,,,,,
21ur-5624,5,,,,,,,,,,,,,,,,,,,,,,,,
21ur-10484,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-5637,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-8953,4,,,,,,,,,,,,,,,,,,,,,,,,
21ur-5610,1,2,,,,,,,,,,,,,,,,,,,,,,,
21ur-12945,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-9229,7,,,,,,,,,,,,,,,,,,,,,,,,
21ur-9340,13,36,5,0.2,2,5,1,1,13,,,,,,,,,,,,,,,,
21ur-5716,2,2,,,,,,,,,,,,,,,,,,,,,,,
21ur-12648,5,,,,,,,,,,,,,,,,,,,,,,,,
21ur-12324,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-13201,53,18,6,,,,,,,,,,,,,,,,,,,,,,
21ur-10083,6,,,,,,,,,,,,,,,,,,,,,,,,
21ur-10394,17,0.2,12,,,,,,,,,,,,,,,,,,,,,,
21ur-6869,7,3,,,,,,,,,,,,,,,,,,,,,,,
21ur-8893,16,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7270,1,5,,,,,,,,,,,,,,,,,,,,,,,
21ur-8262,0.9,,,,,,,,,,,,,,,,,,,,,,,,
21ur-12695,1,1,,,,,,,,,,,,,,,,,,,,,,,
21ur-10643,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-14135,1,1,2,5,2,0.5,,,,,,,,,,,,,,,,,,,
21ur-11138,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-15288,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6051,5,21,0.2,1,3,,,,,,,,,,,,,,,,,,,,
21ur-13247,6,,,,,,,,,,,,,,,,,,,,,,,,
21ur-5678,2,2,,,,,,,,,,,,,,,,,,,,,,,
21ur-14279,5,2,1,,,,,,,,,,,,,,,,,,,,,,
21ur-9807,3,11,2,2,1,,,,,,,,,,,,,,,,,,,,
21ur-11887,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-10343,5,,,,,,,,,,,,,,,,,,,,,,,,
21ur-10360,1,4,,,,,,,,,,,,,,,,,,,,,,,
21ur-8801,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-9025,0.6,,,,,,,,,,,,,,,,,,,,,,,,
21ur-11125,5,8,2,,,,,,,,,,,,,,,,,,,,,,
21ur-13255,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7887,78,21,35,1,127,,,,,,,,,,,,,,,,,,,,
21ur-9510,4,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7760,8,20,4,20,,,,,,,,,,,,,,,,,,,,,
21ur-9800,6,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6662,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-15324,1,2,,,,,,,,,,,,,,,,,,,,,,,
21ur-9675,1,0.8,,,,,,,,,,,,,,,,,,,,,,,
21ur-8538,0.8,1,,,,,,,,,,,,,,,,,,,,,,,
21ur-7360,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-8288,7,1,20,,,,,,,,,,,,,,,,,,,,,,
21ur-11066,4,0.3,,,,,,,,,,,,,,,,,,,,,,,
21ur-15327,5,9,0.5,,,,,,,,,,,,,,,,,,,,,,
21ur-12783,0.5,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6678,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-10142,3,3,,,,,,,,,,,,,,,,,,,,,,,
21ur-14947,2,1,,,,,,,,,,,,,,,,,,,,,,,
21ur-11610,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6344,4,1,4,5,,,,,,,,,,,,,,,,,,,,,
21ur-8710,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6526,6,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6877,4,1,,,,,,,,,,,,,,,,,,,,,,,
21ur-10246,2,12,1,2,,,,,,,,,,,,,,,,,,,,,
21ur-15372,1,1,1,13,0.5,,,,,,,,,,,,,,,,,,,,
21ur-12708,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-15074,2,2,,,,,,,,,,,,,,,,,,,,,,,
21ur-8758,5,1,,,,,,,,,,,,,,,,,,,,,,,
21ur-13572,5,2,1,7,,,,,,,,,,,,,,,,,,,,,
21ur-7276,1,1,,,,,,,,,,,,,,,,,,,,,,,
21ur-9008,12,,,,,,,,,,,,,,,,,,,,,,,,
21ur-10134,0.1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-15315,0.6,0.9,2,2,6,16,16,,,,,,,,,,,,,,,,,,
21ur-12545,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7506,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-12616,0.2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-14152,19,2,,,,,,,,,,,,,,,,,,,,,,,
21ur-8555,7,1,,,,,,,,,,,,,,,,,,,,,,,
21ur-13864,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-10622,17,3,,,,,,,,,,,,,,,,,,,,,,,
21ur-14310,3,,,,,,,,,,,,,,,,,,,,,,,,
21ur-13752,0.5,,,,,,,,,,,,,,,,,,,,,,,,
21ur-8706,6,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7582,0.1,9,1,,,,,,,,,,,,,,,,,,,,,,
21ur-14804,0.6,0.5,11,,,,,,,,,,,,,,,,,,,,,,
21ur-9533,0.6,,,,,,,,,,,,,,,,,,,,,,,,
21ur-8859,13,13,,,,,,,,,,,,,,,,,,,,,,,
21ur-7917,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-15511,3,3,,,,,,,,,,,,,,,,,,,,,,,
21ur-15461,3,6,,,,,,,,,,,,,,,,,,,,,,,
21ur-13404,3,,,,,,,,,,,,,,,,,,,,,,,,
21ur-10263,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-11559,17,0.5,,,,,,,,,,,,,,,,,,,,,,,
21ur-11539,6,1,,,,,,,,,,,,,,,,,,,,,,,
21ur-15306,13,,,,,,,,,,,,,,,,,,,,,,,,
21ur-9462,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-11054,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-9484,3,10,6,,,,,,,,,,,,,,,,,,,,,,
21ur-6712,2,2,0.7,2,,,,,,,,,,,,,,,,,,,,,
21ur-11775,0.5,1,,,,,,,,,,,,,,,,,,,,,,,
21ur-7977,3,40,,,,,,,,,,,,,,,,,,,,,,,
21ur-12973,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-10986,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7169,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7589,7,4,4,,,,,,,,,,,,,,,,,,,,,,
21ur-13140,0.6,,,,,,,,,,,,,,,,,,,,,,,,
21ur-6859,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-10944,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7967,2,114,1,1,3,,,,,,,,,,,,,,,,,,,,
21ur-14090,0.2,7,,,,,,,,,,,,,,,,,,,,,,,
21ur-13913,14,,,,,,,,,,,,,,,,,,,,,,,,
21ur-10268,2,,,,,,,,,,,,,,,,,,,,,,,,
21ur-5904,1,,,,,,,,,,,,,,,,,,,,,,,,
21ur-9010,7,,,,,,,,,,,,,,,,,,,,,,,,
21ur-7255,1,0.9,,,,,,,,,,,,,,,,,,,,,,,
21ur-13175,5,6,2,1,1,0.5,,,,,,,,,,,,,,,,,,,
21ur-7317,6,,,,,,,,,,,,,,,,,,,,,,,,
