AT2G36320,17,31,8,
AT2G02540,2,3,2,
AT1G26830,29,28,28,
AT1G55020,11,4,1,
AT1G63110,11,20,3,
AT3G59010,9,2,4,
AT3G56800,86,88,76,
AT1G65450,2,1,1,
AT5G42900,0.5,2,217,
AT3G53220,2,1,1,
AT2G46150,1,0.7,1,
AT1G45050,8,8,4,
AT2G43500,5,4,4,
AT3G05380,5,8,8,
AT3G01800,6,5,22,
AT5G52430,6,7,11,
AT1G09250,12,12,4,
AT1G30475,1,1,0.2,
AT5G08000,13,13,5,
AT1G30470,18,23,29,
AT1G06400,23,35,31,
AT4G02260,38,39,44,
AT5G54100,9,5,9,
AT5G40030,0.8,0.7,0.4,
AT5G44680,37,65,43,
AT4G31860,15,23,15,
AT5G13430,82,33,19,
AT4G38500,12,10,9,
AT5G16600,0.6,3,4,
AT4G39670,0.8,0.3,0.4,
AT2G01490,24,34,19,
AT5G38220,10,11,15,
AT5G44530,9,15,3,
AT5G15550,13,11,16,
AT4G05120,1,4,2,
AT5G55850,33,39,23,
AT2G42670,5,7,2,
AT5G41330,4,5,4,
AT5G53450,33,120,13,
AT1G61600,5,4,5,
AT2G18950,15,14,19,
AT3G21240,6,5,0.7,
AT5G49100,11,20,19,
AT5G04250,3,3,4,
AT4G01710,3,6,6,
AT5G18520,42,41,23,
AT5G41480,6,8,6,
AT5G18525,4,8,5,
AT1G18210,22,21,55,
AT5G14600,8,5,11,
AT5G46590,0.2,0.3,0.2,
AT2G27420,7,1,2,
AT5G10830,2,2,2,
AT1G33120,109,67,185,
AT3G11570,0.4,0.3,0.6,
AT4G11140,1,1,1,
AT3G51800,91,60,180,
AT2G44140,5,12,3,
AT5G49810,26,17,14,
AT3G23660,12,13,5,
AT3G27570,21,18,30,
AT1G13040,2,1,4,
AT1G32740,2,2,1,
AT1G27760,20,23,20,
AT5G01370,7,6,7,
AT3G60980,9,9,2,
AT4G21410,3,11,2,
AT5G28390,13,19,22,
AT1G35210,0.7,3,8,
AT1G64440,10,8,13,
AT3G15980,22,21,28,
AT5G01990,7,8,4,
AT1G20410,8,8,10,
AT1G22300,109,95,167,
AT3G47680,6,20,0.1,
AT1G13950,7,4,1,
AT5G32440,32,43,16,
AT3G14050,7,23,5,
AT3G20920,15,20,33,
AT1G16520,9,8,16,
AT5G06340,56,52,62,
AT5G38010,0.8,0.3,0.1,
AT2G23890,8,6,10,
AT5G03260,6,6,1,
AT4G38260,7,11,3,
AT5G22090,56,32,72,
AT3G16980,1,0.6,0.6,
AT3G53510,2,3,2,
AT3G51480,3,4,2,
AT3G25150,28,30,36,
AT4G37520,10,35,4,
AT3G61160,1,6,3,
AT2G43260,5,5,4,
AT5G28640,8,6,5,
AT4G14100,19,14,15,
AT4G14103,0.8,0.7,1,
AT2G17430,0.6,1,0.1,
AT5G57100,4,5,2,
AT1G10600,9,20,12,
AT1G08830,87,78,21,
AT4G15850,3,3,1,
AT1G05805,15,29,9,
AT3G16360,0.8,4,1,
AT1G80150,2,2,5,
AT1G14380,10,20,14,
AT5G19350,27,27,18,
AT1G08780,18,20,84,
AT1G19600,19,29,21,
AT3G52640,13,16,10,
AT2G25800,15,20,15,
AT2G28830,2,4,4,
AT4G25885,0.4,1,0.8,
AT4G25880,15,21,10,
AT5G24930,201,344,234,
AT3G45443,5,7,3,
AT5G23050,7,12,4,
AT2G30800,7,8,7,
AT1G53500,8,10,9,
AT3G61830,5,13,7,
ATCG00510,43,1,56,
AT1G03920,0.9,0.8,1,
AT4G24820,50,74,92,
AT4G11420,55,59,159,
AT3G63470,0.3,0.5,0.4,
AT1G01690,3,6,5,
AT1G05370,1,1,1,
AT3G22270,11,11,12,
AT3G59110,11,27,28,
AT3G51340,1,1,1,
AT1G80650,13,20,5,
AT1G14030,26,33,57,
AT1G18550,3,4,6,
AT2G46760,0.7,0.5,0.3,
AT5G05080,37,46,24,
AT2G23070,44,56,41,
AT5G24200,0.9,0.1,0.1,
AT3G53880,6,4,7,
AT3G43840,0.4,1,3,
AT5G39030,2,3,3,
AT2G24860,25,19,14,
AT5G05550,5,9,17,
AT5G20580,10,8,2,
AT3G04810,9,13,7,
AT3G58640,15,19,18,
AT1G02340,1,0.5,14,
AT3G50430,3,5,2,
AT3G57420,8,9,13,
AT3G18870,8,4,9,
AT1G09490,12,15,20,
AT1G76920,11,16,11,
AT3G09010,2,0.8,2,
AT3G56770,0.6,0.4,0.5,
AT3G54880,9,27,13,
AT1G07330,0.1,0.1,0.1,
AT3G01390,109,63,288,
AT3G15040,9,8,9,
AT3G10270,24,22,30,
AT5G54470,5,8,2,
AT4G12440,0.3,0.3,0.8,
AT5G50360,0.6,0.1,0.6,
AT5G60250,0.2,0.6,0.1,
AT3G57280,15,18,10,
AT2G32510,2,0.5,3,
AT5G64950,1,2,2,
AT4G21990,59,54,50,
AT2G35050,40,55,21,
AT5G62640,20,19,26,
AT2G04845,6,6,6,
AT2G04842,65,50,94,
AT1G74020,6,6,5,
AT1G78190,2,4,3,
AT3G05850,6,7,6,
AT3G06620,7,10,9,
AT3G56480,11,12,17,
AT3G18440,12,12,12,
AT1G01990,10,4,12,
AT4G13710,3,2,2,
AT2G09745,2,0.4,0.5,
AT2G28190,144,122,24,
AT1G70430,2,1,16,
AT5G53120,17,9,7,
AT4G20110,2,3,1,
AT1G04810,18,19,17,
AT2G38610,15,13,10,
AT4G30290,0.5,4,0.1,
AT2G33640,1,1,0.8,
AT5G15820,2,3,3,
AT2G31730,1,7,0.6,
AT2G36500,1,1,1,
AT2G26830,9,8,10,
AT4G31650,3,6,4,
AT5G63190,7,31,8,
AT2G39250,26,16,50,
AT5G63450,0.4,0.8,0.5,
AT3G44450,37,6,19,
AT2G05070,1958,2404,232,
AT1G22270,35,18,7,
AT2G05075,7,7,53,
AT1G22275,0.5,0.7,0.8,
AT4G36920,5,9,3,
AT5G66010,9,9,7,
AT3G07170,18,22,18,
AT5G56490,1,1,1,
AT3G04485,5,5,1,
AT4G39790,0.3,0.6,1,
AT3G04480,12,10,10,
AT1G63830,21,23,10,
AT3G03702,0.2,0.2,1,
AT5G11890,11,14,38,
AT4G09730,34,31,92,
AT1G47830,19,24,53,
AT5G14880,14,18,5,
AT1G31880,2,1,2,
AT1G76260,3,6,4,
AT4G08280,30,22,16,
AT2G35738,0.5,0.4,0.4,
AT1G48380,5,5,5,
AT1G32500,49,47,33,
AT1G69790,1,0.4,0.1,
AT5G63220,11,10,12,
AT1G49470,16,9,3,
AT5G60750,17,20,4,
AT1G64680,104,68,71,
AT4G29780,0.9,15,4,
AT3G60210,42,35,44,
AT2G35880,16,23,40,
AT2G46830,14,42,2,
AT1G67480,21,34,18,
AT2G04032,9,2,0.9,
AT2G04030,92,112,363,
AT3G04730,43,107,57,
AT2G04039,44,48,8,
AT1G63300,4,6,16,
AT3G21890,1,0.3,0.6,
AT4G07990,8,7,13,
AT1G27350,22,25,49,
AT4G07995,1,2,0.3,
AT4G19960,6,8,5,
AT5G53950,0.2,0.4,0.2,
AT5G03060,0.3,0.3,0.9,
AT5G55460,3,1,2,
AT1G45150,5,7,3,
AT4G38710,50,30,148,
AT2G27970,18,17,13,
AT5G45560,3,5,2,
AT3G28340,1,2,5,
AT1G65220,28,41,56,
AT3G28345,1,2,2,
AT4G35760,35,28,78,
AT4G37890,0.2,1,0.4,
AT3G20410,12,16,15,
AT2G02080,15,26,6,
AT2G43710,104,87,61,
AT3G17210,80,64,30,
AT4G05590,5,3,2,
AT5G52600,0.9,0.3,0.7,
AT3G62100,0.7,0.9,3,
AT4G04640,1102,799,1761,
AT4G18360,0.4,0.6,0.1,
AT5G04590,124,74,105,
AT5G08630,7,6,7,
AT2G45710,15,10,16,
AT5G19590,51,40,33,
AT4G35490,32,24,22,
AT5G54730,5,10,12,
AT4G01030,2,2,4,
AT4G01037,22,27,105,
AT5G15450,50,44,50,
AT5G04040,8,27,12,
AT5G16810,16,20,20,
AT3G18110,11,10,26,
AT3G25545,13,9,7,
AT3G25540,11,12,17,
AT1G19370,10,8,17,
AT2G18850,4,7,5,
AT4G10170,6,11,11,
AT3G48980,3,4,2,
AT5G14410,10,24,16,
AT4G15520,12,8,10,
AT1G20270,7,6,6,
AT3G63270,5,6,5,
AT2G20740,14,24,13,
AT4G01690,103,132,96,
AT4G00340,12,13,14,
AT1G66810,0.9,1,1,
AT1G14630,3,2,2,
AT1G13360,24,22,23,
AT5G47230,2,13,6,
AT2G19810,5,22,6,
AT1G19950,8,5,4,
AT4G19180,7,6,6,
AT4G01960,7,13,12,
AT4G19185,5,5,2,
AT1G67810,1,2,3,
AT5G09270,3,4,10,
AT5G41690,1,2,2,
AT3G23255,4,7,2,
AT5G05710,7,7,5,
AT3G63110,12,7,33,
AT3G62530,321,237,255,
AT2G27210,7,11,9,
AT1G16860,12,17,9,
AT1G52920,1,0.5,1,
AT1G26600,2,3,0.6,
AT2G22450,7,14,44,
AT1G22730,12,13,17,
AT4G17960,4,6,28,
AT4G16380,23,22,20,
AT1G80245,5,5,4,
AT2G47820,2,1,4,
AT3G10470,0.4,0.1,0.2,
AT5G40270,4,5,2,
AT4G09375,2,5,1,
AT1G12100,3,3,3,
AT1G64890,5,3,5,
AT3G15530,7,23,8,
AT5G07710,5,3,4,
AT3G27050,35,36,24,
AT4G09810,4,4,5,
AT1G53320,24,32,12,
AT3G17970,26,17,19,
AT4G17030,11,4,5,
AT5G65683,6,4,2,
AT4G21200,0.4,0.3,0.5,
AT5G65687,4,7,8,
AT5G65685,13,14,7,
AT4G12600,53,40,102,
AT3G06420,6,13,6,
AT1G50430,51,44,43,
AT4G27910,3,6,4,
AT1G23950,12,12,14,
AT2G25100,7,9,15,
AT3G43230,12,23,9,
AT1G11450,2,2,2,
AT4G14605,12,15,7,
AT1G74730,169,171,136,
AT4G14600,6,9,4,
AT2G16950,16,23,18,
AT3G61310,6,8,5,
AT4G25450,18,26,16,
AT3G26830,1,1,4,
AT3G53490,4,4,6,
AT1G74088,4,3,0.7,
AT1G15220,3,6,5,
AT2G31240,7,5,10,
AT3G44610,6,7,3,
AT3G55890,0.6,0.6,0.5,
AT2G24270,169,225,68,
AT1G52140,7,5,3,
AT3G48510,0.6,0.3,0.2,
AT3G53720,4,11,2,
AT4G15950,8,16,10,
AT1G21550,3,1,4,
ATCG00490,514,19,206,
AT3G02890,5,6,13,
AT1G02990,5,7,8,
AT3G55760,19,11,35,
AT3G62660,13,21,17,
AT5G57710,22,38,51,
AT4G24320,0.8,0.9,2,
AT5G66564,8,0.2,2,
AT1G08660,17,18,8,
AT1G72360,2,2,0.8,
AT5G23480,1,1,5,
AT5G37475,15,15,15,
AT5G50940,0.7,1,1,
AT1G14170,2,5,7,
AT5G36700,0.7,0.4,0.5,
ATCG00720,128,4,71,
AT3G03270,2,6,2,
AT5G27470,43,50,59,
AT1G11580,11,8,8,
AT5G63420,18,19,67,
AT5G60190,5,5,5,
AT1G09040,2,2,2,
AT1G01715,2,1,3,
AT3G59090,14,18,7,
AT1G01710,21,9,19,
AT3G49390,9,12,12,
AT5G67210,3,1,1,
AT4G22240,80,110,48,
AT5G45775,75,93,134,
AT3G04130,2,2,4,
AT5G44010,2,2,2,
AT4G29010,48,67,60,
AT3G03850,2,3,3,
AT5G20170,6,9,10,
AT3G54380,4,9,10,
AT1G49670,21,20,24,
AT2G41880,6,6,3,
AT4G09800,222,244,355,
AT5G51710,8,6,6,
AT1G06290,22,29,16,
AT1G71040,23,23,4,
AT2G26250,106,146,74,
AT5G19390,19,28,18,
AT1G44170,13,9,18,
AT5G13860,3,3,8,
AT5G45760,4,11,4,
AT4G22930,30,16,14,
AT5G20790,2,3,0.3,
AT3G54960,11,6,19,
AT1G23730,3,3,0.6,
AT3G58050,8,11,10,
AT5G21222,20,26,41,
AT5G48220,32,29,18,
AT4G26230,170,83,530,
AT5G26790,3,0.6,2,
AT1G34780,16,18,6,
AT2G31160,2,1,0.7,
AT1G30000,9,10,6,
AT5G54530,4,6,0.5,
AT1G06870,7,8,9,
AT5G50440,4,4,10,
ATMG00160,3,0.5,2,
AT5G58630,0.3,0.3,1,
AT5G53620,23,25,34,
AT5G26240,12,15,5,
AT5G52970,67,55,98,
AT2G35150,0.6,0.2,0.3,
AT2G35155,10,9,12,
AT1G71950,35,37,11,
AT4G29900,9,21,13,
AT4G29905,89,347,164,
AT2G32720,16,9,3,
AT2G38400,4,16,14,
AT4G30480,20,18,35,
AT3G59870,23,18,19,
AT5G53080,5,6,7,
AT1G69200,42,31,265,
AT5G22940,3,6,2,
AT1G27530,54,31,11,
AT1G48880,2,2,3,
AT1G70600,208,224,336,
AT1G10020,14,20,8,
AT2G28780,0.5,1,0.2,
AT1G68140,11,19,11,
AT4G20300,9,17,14,
AT5G14250,16,16,21,
AT1G73550,0.9,1,0.1,
AT2G45990,30,37,42,
AT3G07320,24,16,14,
AT5G56900,9,17,8,
AT1G72600,3,0.4,0.8,
AT5G39865,0.2,1,1,
AT5G39860,6,11,6,
AT4G32390,43,35,71,
AT2G18380,0.7,3,0.6,
AT3G02660,15,15,46,
AT4G36880,1,0.5,0.6,
AT1G48260,2,3,0.1,
AT1G28715,3,2,3,
AT1G28710,4,5,4,
AT2G18650,1,2,2,
AT1G77380,0.6,1,0.4,
AT4G00895,118,85,119,
AT4G00890,0.5,0.8,0.5,
AT5G52020,1,0.1,0.2,
AT5G66600,2,1,0.9,
AT2G19385,6,7,22,
AT2G19380,1,2,2,
AT4G23650,56,48,56,
AT2G03780,14,16,20,
AT3G04670,7,15,8,
AT1G62770,2,2,1,
AT2G44640,20,25,38,
AT2G47590,125,92,58,
AT5G14920,29,30,24,
AT4G18910,7,7,3,
AT1G76380,5,6,6,
AT3G03135,3,3,6,
AT1G17640,3,4,4,
AT3G03130,6,6,15,
AT1G16110,3,4,3,
AT1G67690,4,5,4,
AT1G77920,7,5,9,
AT1G29440,10,11,0.6,
AT2G43030,489,490,381,
AT5G57130,5,7,11,
AT2G02780,5,9,5,
AT4G33110,65,42,72,
AT2G19520,26,28,30,
AT1G76030,100,86,115,
AT2G35960,29,17,7,
AT5G01890,5,5,3,
AT5G66680,42,39,19,
AT1G29195,0.7,0.3,2,
AT5G13320,2,0.7,0.9,
AT4G07815,2,0.2,4,
AT1G27090,72,78,46,
AT1G65920,2,3,3,
AT2G46640,6,5,5,
AT3G52030,9,14,9,
AT4G37910,48,36,66,
AT2G43690,0.3,1,0.3,
AT4G05410,10,7,24,
AT5G55340,3,1,1,
AT1G20370,8,7,14,
AT5G47860,17,30,15,
AT1G65690,0.5,0.8,2,
AT5G38420,4087,1819,1402,
AT1G10870,9,12,10,
AT3G13980,8,15,4,
AT5G09840,2,1,7,
AT2G27830,5,31,5,
AT5G03630,31,35,44,
AT3G26580,59,92,106,
AT4G38690,21,41,11,
AT5G04940,8,8,9,
AT5G19140,232,418,77,
AT5G15640,9,6,7,
AT5G18230,38,45,38,
AT1G80860,16,12,3,
AT1G20950,31,23,36,
AT1G18720,31,31,158,
AT4G38960,5,4,0.7,
AT3G55560,7,12,5,
AT2G21370,27,23,13,
AT5G42560,21,23,10,
AT4G18280,11,8,10,
AT4G35510,8,8,16,
AT2G45695,11,14,23,
AT1G08460,9,8,5,
AT2G45690,5,7,6,
AT5G12140,91,64,35,
AT1G08465,13,18,5,
AT5G37670,3,2,3,
AT4G14880,198,194,174,
AT3G62310,16,19,13,
AT5G04360,18,20,9,
AT4G18130,9,15,5,
AT2G13290,7,5,5,
AT3G27670,5,8,5,
AT3G11800,41,26,18,
AT2G45520,24,25,112,
AT5G40840,1,1,4,
AT1G19230,0.4,0.3,0.2,
AT5G09590,17,16,32,
AT1G15750,23,42,14,
AT5G10620,6,6,5,
AT1G18180,3,3,1,
AT1G14400,47,68,21,
AT3G16460,17,32,17,
AT1G13750,4,3,2,
AT2G15440,3,2,3,
AT4G16950,21,47,3,
AT2G23200,10,4,9,
AT4G16957,5,6,6,
AT2G17975,5,8,3,
AT2G17972,3,2,0.8,
AT1G03550,1,2,0.1,
AT1G17980,10,12,14,
AT5G09330,16,23,10,
AT4G27300,6,14,7,
AT4G19660,11,11,24,
AT3G51710,0.8,1,2,
AT4G16480,3,9,2,
AT4G25230,11,12,6,
AT3G50040,0.8,0.8,2,
ATCG00810,1079,7,1250,
AT3G11110,8,9,6,
AT1G51080,14,8,70,
AT3G22910,1,0.3,0.6,
AT3G26200,0.4,5,1,
AT1G12800,116,118,173,
AT3G24515,3,3,9,
AT3G18230,9,11,3,
AT3G14560,7,7,10,
AT3G24518,0.6,0.6,0.6,
AT3G49840,4,5,3,
AT5G67480,26,19,60,
AT3G04820,4,7,12,
AT5G64350,144,100,238,
AT4G28210,17,17,29,
AT4G24540,12,9,9,
AT3G14690,46,33,28,
AT5G62850,0.5,0.6,0.5,
AT2G16365,12,13,27,
AT3G01740,17,16,8,
AT3G06210,2,5,4,
AT5G65490,13,14,31,
AT4G21070,2,3,7,
AT5G65495,10,9,7,
AT4G12830,33,19,71,
AT3G53020,275,237,433,
AT3G56050,36,36,37,
AT2G26660,11,15,32,
AT5G59830,9,12,15,
AT3G52990,58,47,58,
AT3G13510,14,19,13,
AT1G23560,0.2,0.2,1,
AT1G11860,527,434,587,
AT2G30410,25,29,81,
AT2G20840,5,8,3,
AT1G53170,3,9,3,
AT2G34560,51,44,21,
AT1G57660,114,86,256,
AT5G26000,1025,1671,583,
AT3G48490,6,3,6,
AT5G62140,21,14,33,
AT3G52370,11,4,5,
AT2G25310,19,34,22,
AT2G28540,10,16,9,
AT1G73710,7,6,17,
AT1G20030,9,8,2,
AT1G72440,17,14,69,
AT5G67530,10,11,19,
AT1G56045,175,132,827,
AT5G58870,30,40,35,
ATCG00020,1223,42,181,
AT3G02460,5,8,6,
AT3G16870,7,7,17,
AT3G12390,116,106,237,
AT1G74290,3,1,0.3,
AT2G32810,25,19,23,
AT1G05467,3,9,3,
AT1G05460,6,6,11,
AT1G72190,8,9,8,
AT1G15410,9,11,3,
AT1G69690,13,12,5,
AT1G78770,5,3,5,
AT3G44800,1,0.3,3,
AT4G36570,21,5,3,
AT4G26850,114,103,25,
AT3G48720,32,17,24,
AT2G38880,6,8,17,
AT1G43560,126,78,64,
AT1G32930,5,5,3,
AT4G30800,9,6,13,
AT5G67390,8,9,17,
AT1G11530,26,39,23,
AT3G05545,19,25,12,
AT1G55530,12,16,23,
AT5G60540,30,18,14,
AT1G55535,7,5,10,
AT2G40120,2,3,2,
AT3G03330,12,19,20,
AT4G08160,1,1,1,
AT3G07650,4,6,40,
AT3G04300,0.9,0.9,1,
AT3G09550,1,0.7,2,
AT3G51050,21,17,31,
AT5G52340,0.3,0.4,0.3,
AT5G67070,52,31,29,
AT3G05650,1,1,0.2,
AT1G76630,5,11,6,
AT2G32100,17,19,7,
AT5G17220,24,0.6,6,
AT3G20660,0.7,3,2,
AT1G49000,0.3,0.9,0.2,
AT1G59870,93,154,118,
AT3G59680,2,3,2,
AT2G46400,4,1,4,
AT4G32980,19,16,16,
AT3G57590,4,5,8,
AT5G48580,52,21,40,
AT4G33050,7,10,29,
AT5G55580,11,11,16,
AT2G37050,11,17,7,
AT1G15910,10,13,59,
AT1G74900,0.9,0.7,1,
AT1G54370,13,24,7,
AT3G59530,0.4,1,2,
AT1G71360,4,4,10,
AT4G02150,15,15,22,
AT5G21070,11,11,4,
AT3G01220,0.5,1,0.4,
AT5G48050,0.7,0.2,0.2,
AT1G69900,1,3,2,
AT1G07280,29,33,53,
AT3G57040,15,26,8,
AT5G54180,11,8,18,
AT2G36900,5,13,14,
AT1G07750,7,15,4,
AT1G70100,14,25,29,
AT4G28150,0.8,3,0.6,
AT3G28715,44,51,56,
AT3G28710,76,86,82,
AT1G34420,0.9,0.3,0.6,
AT5G12300,3,4,3,
AT1G68050,4,7,119,
AT2G29080,39,32,50,
AT4G34910,7,7,21,
AT2G42890,3,13,2,
AT3G56310,45,45,21,
AT1G30210,21,30,34,
AT5G45260,3,5,4,
AT4G04210,29,22,23,
AT1G47670,7,9,2,
AT4G08940,2,2,5,
AT4G35060,5,4,5,
AT2G40940,17,23,21,
AT2G45320,2,4,2,
AT5G50250,83,76,166,
ATMG00730,1,0.1,0.4,
AT5G49720,81,134,67,
AT1G26090,6,9,12,
AT1G61860,0.4,0.2,1,
AT1G73450,3,4,2,
AT1G22960,2,2,6,
AT2G35340,2,3,5,
AT2G35345,2,1,0.4,
AT4G39890,2,2,2,
AT5G15330,5,9,3,
AT4G31360,10,7,17,
AT2G28060,10,9,4,
AT4G17510,21,21,42,
AT1G22340,0.4,0.3,1,
AT5G47640,15,20,79,
AT2G45810,36,44,24,
AT1G32210,11,23,10,
AT2G41310,11,10,12,
AT2G41312,5,2,2,
AT5G49890,12,12,14,
AT3G02140,2,3,2,
AT4G00440,6,9,7,
AT3G60900,4,2,3,
AT2G47410,8,13,8,
AT3G24350,18,16,6,
AT3G07510,0.7,2,1,
AT1G66840,14,9,26,
AT1G28690,2,1,3,
AT1G16830,1,0.8,2,
AT1G77220,7,11,20,
AT5G01910,4,4,3,
AT3G47600,4,8,3,
AT4G00880,17,8,5,
AT1G50110,6,2,12,
AT5G18860,4,5,3,
AT1G49940,0.4,2,0.8,
AT4G18890,4,3,11,
AT1G64990,12,11,15,
AT2G21080,5,13,3,
AT2G23810,19,86,17,
AT3G09050,42,24,142,
AT1G67710,1,1,0.5,
AT4G37030,0.3,0.6,0.1,
AT1G31970,39,33,133,
AT1G35290,0.8,0.9,0.1,
AT1G76170,2,4,1,
AT3G15900,21,22,11,
AT1G10930,10,9,14,
AT1G65710,4,4,11,
AT1G16300,6,3,3,
AT1G12680,7,13,10,
AT1G21720,50,50,23,
AT3G20300,12,13,10,
AT1G29250,46,33,98,
AT5G07070,2,2,4,
AT5G25780,18,14,36,
AT1G10682,24,56,19,
AT3G52170,16,10,41,
AT4G13980,7,8,9,
AT2G45023,2,2,7,
AT2G17340,29,36,19,
AT1G11080,2,5,1,
AT5G41170,1,0.9,0.9,
AT5G13170,2,0.9,5,
AT1G20230,1,1,3,
AT5G22010,8,10,14,
AT2G12190,2,0.9,2,
AT5G16520,7,8,2,
AT5G23760,18,11,38,
AT1G19680,7,20,6,
AT4G27540,7,6,5,
AT1G11330,8,5,13,
AT4G25800,1,2,2,
AT4G34070,9,16,7,
ATCG00220,3286,9,2462,
AT3G62430,0.4,0.3,0.4,
AT1G04130,5,3,3,
AT2G42130,36,32,55,
AT1G01560,0.6,1,0.4,
AT1G60870,23,28,61,
AT3G17670,11,8,4,
AT5G03406,2,6,5,
AT2G27660,0.7,1,0.2,
AT1G23205,22,3,12,
ATCG00590,49,2,12,
AT1G14300,6,7,9,
AT5G04750,79,47,105,
AT3G48120,4,8,14,
AT3G28050,28,34,19,
AT4G01450,8,8,6,
AT3G49290,6,12,4,
AT5G24750,4,4,2,
AT3G55330,152,154,149,
AT4G18070,13,17,14,
AT2G21500,4,7,2,
AT3G62290,173,308,162,
AT5G66930,9,15,3,
AT4G35300,21,17,17,
AT2G26040,1,2,0.1,
AT3G42170,23,27,22,
AT5G24280,0.9,1,0.9,
AT1G52230,2045,1421,519,
AT5G46250,38,50,45,
AT1G13650,40,15,8,
AT1G66430,59,61,111,
AT3G25470,66,58,41,
AT3G11630,1123,572,376,
AT1G08165,1,2,0.6,
AT2G05540,20,317,3,
AT5G04490,23,48,5,
AT3G51520,17,20,13,
AT4G04720,20,24,21,
AT1G09415,16,26,60,
AT1G09410,0.3,0.6,2,
AT5G25480,4,4,4,
AT5G01580,0.5,0.2,0.1,
AT5G05000,13,15,8,
AT2G20670,21,292,65,
AT2G34690,21,25,29,
AT2G22740,5,6,6,
AT2G25530,4,2,7,
AT1G01190,2,0.8,6,
AT3G46210,9,7,13,
AT5G64390,5,9,3,
AT4G17890,15,21,17,
AT5G25150,7,10,8,
AT2G32220,8,5,35,
AT4G17895,5,5,2,
AT2G03260,0.2,0.4,0.4,
AT1G79990,28,30,37,
AT5G01630,3,3,2,
AT1G54170,13,16,16,
AT5G20500,78,61,120,
AT3G57200,1,0.9,1,
AT3G09760,6,12,10,
AT5G64640,7,3,17,
AT4G26640,8,10,4,
AT2G32590,5,4,2,
AT3G18370,10,12,22,
AT4G21910,8,6,12,
AT4G12110,20,16,18,
AT3G53960,7,7,3,
AT1G06645,8,11,17,
AT3G10140,6,10,11,
AT1G06640,25,15,2,
AT3G13490,42,31,62,
AT1G75190,13,14,60,
AT1G07510,6,5,5,
AT1G78110,5,10,15,
AT4G28390,0.9,10,0.4,
AT2G33170,5,7,4,
AT1G80370,4,5,3,
AT5G06060,51,43,44,
AT1G54820,24,27,18,
AT4G30210,42,49,36,
AT4G24730,5,6,2,
AT2G29530,29,22,44,
AT1G70340,1,2,4,
AT5G28050,59,54,21,
AT1G36370,15,24,11,
AT3G44100,56,29,23,
AT1G73690,0.9,1,1,
AT1G01910,24,40,27,
AT3G13720,9,12,11,
AT1G75440,6,11,1,
AT4G14220,12,10,2,
AT1G04277,5,4,4,
AT1G74310,3,2,4,
AT5G66090,32,28,11,
AT4G23420,1,0.6,0.5,
AT1G68440,10,30,5,
AT2G39120,2,1,6,
AT5G61170,130,113,151,
AT2G28660,5,7,4,
AT4G31160,7,8,10,
AT5G11320,0.1,0.4,0.4,
AT2G25290,4,3,5,
AT1G42550,34,53,58,
AT5G10050,11,15,10,
AT2G37678,8,14,39,
AT3G03780,122,49,51,
AT3G59310,6,7,2,
AT5G58930,13,18,34,
AT5G63110,11,11,10,
AT2G41150,1,2,1,
AT2G44300,5,3,4,
AT3G02780,26,26,34,
AT2G47650,16,21,43,
AT3G08520,207,258,1828,
AT1G72250,4,6,11,
AT2G04740,7,6,8,
AT1G69710,0.2,0.1,1,
AT1G62120,1,2,3,
AT4G22770,3,1,2,
AT3G04400,405,376,233,
AT4G20880,4,9,22,
AT5G60230,2,2,2,
AT2G48160,19,19,19,
AT5G17580,2,2,7,
AT4G22485,5,23,0.7,
AT1G78920,22,26,14,
AT1G77750,9,10,28,
AT1G48560,0.3,0.5,0.2,
AT1G58280,9,8,0.8,
AT1G71750,9,7,6,
AT2G36200,8,9,10,
AT3G09690,5,6,4,
AT5G63800,55,55,35,
AT3G05750,6,6,5,
AT1G63650,3,2,4,
AT1G64600,3,4,12,
AT4G29700,5,3,4,
AT5G61400,1,1,1,
AT3G54270,1,1,1,
AT4G06534,0.9,2,0.1,
AT4G32530,43,41,40,
AT4G32535,1,2,0.9,
AT2G02370,3,4,4,
AT1G76400,30,25,10,
AT1G76405,15,16,100,
AT3G01920,13,17,13,
AT4G08460,26,22,23,
AT5G55170,0.9,0.6,0.2,
AT1G09350,0.5,0.5,0.6,
AT1G01630,49,33,32,
AT4G02340,28,21,11,
AT1G06360,50,35,56,
AT3G20490,4,4,3,
AT2G39940,12,15,17,
AT1G70800,0.7,0.9,10,
AT1G54770,13,10,42,
AT5G13770,69,74,68,
AT5G16720,3,6,16,
AT5G19510,192,206,300,
AT4G34270,15,17,15,
AT1G27930,25,16,15,
AT5G51080,3,3,1,
AT1G30530,32,14,50,
AT4G04970,6,9,5,
AT4G05460,5,9,5,
AT2G44040,27,27,53,
AT3G21360,5,6,7,
AT5G51330,0.3,0.1,0.3,
AT5G04510,14,18,12,
AT4G19450,15,13,17,
AT4G01610,46,40,68,
AT1G25320,2,4,3,
AT3G57440,0.3,0.4,0.3,
AT5G41560,16,12,4,
AT5G18640,11,24,15,
AT4G34890,11,20,10,
AT5G14760,4,3,2,
AT1G31160,22,21,9,
AT2G38310,56,31,9,
AT5G16890,4,6,3,
AT5G11040,8,12,6,
AT1G04230,4,6,4,
AT4G04020,90,38,17,
AT1G33040,111,62,164,
AT4G40050,11,18,8,
AT1G66940,23,30,4,
AT4G16070,5,6,10,
AT1G25425,3,3,3,
